id,gid,x,y,v_x,v_y,radius,time
3,3,-3.766520,3.368622,0.698859,-0.782921,0.500000,3.100000
4,4,-4.119792,-0.045731,0.244079,-0.433088,0.500000,3.100000
5,5,-3.755601,-3.892576,0.693832,0.613054,0.500000,3.100000
6,6,0.025137,-3.600235,0.212142,1.514583,0.500000,3.100000
7,7,3.465496,-3.642380,-0.681626,0.669581,0.500000,3.100000
0,0,4.028136,0.034107,-0.355685,-0.289443,0.500000,3.200000
1,1,3.594667,3.087175,-0.825480,-1.144828,0.500000,3.200000
2,2,0.049573,3.626317,0.280605,-0.282061,0.500000,3.200000
3,3,-3.696314,3.287297,0.702058,-0.813255,0.500000,3.200000
4,4,-4.091702,-0.099332,0.280902,-0.536010,0.500000,3.200000
5,5,-3.661310,-3.804013,0.942911,0.885639,0.500000,3.200000
6,6,0.027085,-3.479432,0.019473,1.208033,0.500000,3.200000
7,7,3.399718,-3.586562,-0.657779,0.558182,0.500000,3.200000
0,0,3.993453,-0.008577,-0.346835,-0.426843,0.500000,3.300000
1,1,3.520722,3.000548,-0.739447,-0.866274,0.500000,3.300000
2,2,0.082775,3.588875,0.332024,-0.374420,0.500000,3.300000
3,3,-3.615076,3.199397,0.812384,-0.878995,0.500000,3.300000
4,4,-4.073920,-0.142060,0.177819,-0.427276,0.500000,3.300000
5,5,-3.542337,-3.751466,1.189738,0.525470,0.500000,3.300000
6,6,0.009138,-3.332090,-0.179472,1.473415,0.500000,3.300000
7,7,3.319881,-3.520201,-0.798376,0.663610,0.500000,3.300000
0,0,3.955962,-0.096278,-0.374906,-0.877010,0.500000,3.400000
1,1,3.432591,2.897048,-0.881314,-1.035003,0.500000,3.400000
2,2,0.056283,3.429960,-0.264918,-1.589143,0.500000,3.400000
3,3,-3.527372,3.124192,0.877040,-0.752051,0.500000,3.400000
4,4,-4.037549,-0.175774,0.363715,-0.337148,0.500000,3.400000
5,5,-3.452782,-3.644838,0.895548,1.066279,0.500000,3.400000
6,6,-0.006569,-3.169203,-0.157061,1.628873,0.500000,3.400000
7,7,3.229931,-3.436204,-0.899500,0.839969,0.500000,3.400000
0,0,3.900543,-0.167745,-0.554194,-0.714667,0.500000,3.500000
1,1,3.344884,2.808787,-0.877072,-0.882606,0.500000,3.500000
2,2,0.033877,3.252466,-0.224065,-1.774943,0.500000,3.500000
3,3,-3.429610,3.057976,0.977616,-0.662165,0.500000,3.500000
4,4,-3.997357,-0.197443,0.401918,-0.216683,0.500000,3.500000
5,5,-3.347142,-3.546361,1.056399,0.984772,0.500000,3.500000
6,6,0.004417,-3.019510,0.109860,1.496930,0.500000,3.500000
7,7,3.120862,-3.349571,-1.090690,0.866326,0.500000,3.500000
0,0,3.859425,-0.212319,-0.411174,-0.445740,0.500000,3.600000
1,1,3.246732,2.725293,-0.981520,-0.834943,0.500000,3.600000
2,2,0.010083,3.090900,-0.237938,-1.615663,0.500000,3.600000
3,3,-3.334980,2.961525,0.946306,-0.964504,0.500000,3.600000
4,4,-3.945888,-0.203501,0.514690,-0.060585,0.500000,3.600000
5,5,-3.257966,-3.433643,0.891759,1.127175,0.500000,3.600000
6,6,-0.015212,-2.875892,-0.196297,1.436185,0.500000,3.600000
7,7,3.008981,-3.276140,-1.118805,0.734307,0.500000,3.600000
0,0,3.796430,-0.211683,-0.629950,0.006361,0.500000,3.700000
1,1,3.142750,2.640111,-1.039817,-0.851820,0.500000,3.700000
2,2,-0.089512,3.069838,-0.995951,-0.210615,0.500000,3.700000
3,3,-3.236016,2.865652,0.989636,-0.958733,0.500000,3.700000
4,4,-3.903438,-0.202139,0.424498,0.013625,0.500000,3.700000
5,5,-3.149625,-3.348759,1.083411,0.848841,0.500000,3.700000
6,6,0.051946,-2.715474,0.671585,1.604179,0.500000,3.700000
7,7,2.897157,-3.213279,-1.118239,0.628614,0.500000,3.700000
0,0,3.745096,-0.233245,-0.513343,-0.215620,0.500000,3.800000
1,1,3.053329,2.570454,-0.894206,-0.696572,0.500000,3.800000
2,2,-0.173657,3.049291,-0.841452,-0.205472,0.500000,3.800000
3,3,-3.138280,2.746254,0.977362,-1.193980,0.500000,3.800000
4,4,-3.848097,-0.182883,0.553414,0.192558,0.500000,3.800000
5,5,-3.040304,-3.251957,1.093206,0.968017,0.500000,3.800000
6,6,0.056691,-2.574488,0.047452,1.409854,0.500000,3.800000
7,7,2.747187,-3.135362,-1.499708,0.779174,0.500000,3.800000
0,0,3.692914,-0.245142,-0.521823,-0.118968,0.500000,3.900000
1,1,3.029959,2.563287,-0.233702,-0.071670,0.500000,3.900000
2,2,-0.277760,3.010340,-1.041026,-0.389505,0.500000,3.900000
3,3,-3.033089,2.653316,1.051906,-0.929378,0.500000,3.900000
4,4,-3.787243,-0.191903,0.608542,-0.090203,0.500000,3.900000
5,5,-3.003341,-3.245915,0.369629,0.060420,0.500000,3.900000
6,6,0.028737,-2.375164,-0.279543,1.993248,0.500000,3.900000
7,7,2.607926,-3.112966,-1.392609,0.223958,0.500000,3.900000
0,0,3.588528,-0.249383,-1.043860,-0.042416,0.500000,4.000000
1,1,2.936095,2.497389,-0.938644,-0.658975,0.500000,4.000000
2,2,-0.359736,2.987966,-0.819762,-0.223742,0.500000,4.000000
3,3,-3.099577,2.553811,-0.664879,-0.995046,0.500000,4.000000
4,4,-3.768586,-0.185143,0.186570,0.067600,0.500000,4.000000
5,5,-2.970179,-3.288029,0.331619,-0.421136,0.500000,4.000000
6,6,0.061511,-2.174369,0.327740,2.007947,0.500000,4.000000
7,7,2.516232,-3.041907,-0.916933,0.710594,0.500000,4.000000
0,0,3.540179,-0.244369,-0.483492,0.050147,0.500000,4.100000
1,1,2.908280,2.481683,-0.278144,-0.157066,0.500000,4.100000
2,2,-0.415479,2.826070,-0.557429,-1.618964,0.500000,4.100000
3,3,-3.030500,2.462339,0.690770,-0.914720,0.500000,4.100000
4,4,-3.733624,-0.174298,0.349618,0.108452,0.500000,4.100000
5,5,-2.905784,-3.273067,0.643957,0.149622,0.500000,4.100000
6,6,0.036991,-1.969661,-0.245203,2.047076,0.500000,4.100000
7,7,2.383676,-2.998993,-1.325563,0.429133,0.500000,4.100000
0,0,3.455953,-0.246417,-0.842258,-0.020482,0.500000,4.200000
1,1,2.830269,2.443000,-0.780112,-0.386827,0.500000,4.200000
