id,gid,x,y,v_x,v_y,radius,time
6,6,0.111641,-3.293149,-0.021128,0.969617,0.500000,4.200000
7,7,2.633622,-2.980521,-0.774928,0.534607,0.500000,4.200000
0,0,3.763092,-0.116410,-0.892490,-0.155930,0.500000,4.300000
1,1,2.791997,2.942077,-0.483672,-0.553259,0.500000,4.300000
2,2,0.164356,3.328738,0.173580,-0.938010,0.500000,4.300000
3,3,-2.523941,2.674376,0.693942,-0.527066,0.500000,4.300000
4,4,-3.952891,0.035542,0.796158,0.093148,0.500000,4.300000
5,5,-2.536775,-2.524318,0.513325,0.630615,0.500000,4.300000
6,6,0.109837,-3.190589,-0.018041,1.025597,0.500000,4.300000
7,7,2.564358,-2.931828,-0.692639,0.486931,0.500000,4.300000
0,0,3.671955,-0.131157,-0.911367,-0.147474,0.500000,4.400000
1,1,2.750139,2.888248,-0.418584,-0.538296,0.500000,4.400000
2,2,0.177197,3.232748,0.128411,-0.959907,0.500000,4.400000
3,3,-2.451601,2.620104,0.723402,-0.542721,0.500000,4.400000
4,4,-3.874415,0.046714,0.784760,0.111714,0.500000,4.400000
5,5,-2.478696,-2.460298,0.580790,0.640208,0.500000,4.400000
6,6,0.105323,-3.091761,-0.045145,0.988281,0.500000,4.400000
7,7,2.489065,-2.880715,-0.752928,0.511133,0.500000,4.400000
0,0,3.583378,-0.146219,-0.885770,-0.150621,0.500000,4.500000
1,1,2.705938,2.830005,-0.442004,-0.582428,0.500000,4.500000
2,2,0.188881,3.141237,0.116840,-0.915106,0.500000,4.500000
3,3,-2.377527,2.566224,0.740741,-0.538802,0.500000,4.500000
4,4,-3.795891,0.059023,0.785240,0.123095,0.500000,4.500000
5,5,-2.428906,-2.393627,0.497902,0.666709,0.500000,4.500000
6,6,0.111131,-2.994958,0.058084,0.968026,0.500000,4.500000
7,7,2.410807,-2.831414,-0.782588,0.493009,0.500000,4.500000
0,0,3.501592,-0.161844,-0.817864,-0.156247,0.500000,4.600000
1,1,2.664610,2.768738,-0.413287,-0.612667,0.500000,4.600000
2,2,0.205616,3.050971,0.167347,-0.902661,0.500000,4.600000
3,3,-2.314540,2.513196,0.629866,-0.530280,0.500000,4.600000
4,4,-3.715783,0.074230,0.801079,0.152066,0.500000,4.600000
5,5,-2.369633,-2.328399,0.592732,0.652275,0.500000,4.600000
6,6,0.097840,-2.890722,-0.132917,1.042363,0.500000,4.600000
7,7,2.336850,-2.789423,-0.739562,0.419904,0.500000,4.600000
0,0,3.414945,-0.178460,-0.866469,-0.166160,0.500000,4.700000
1,1,2.627727,2.707295,-0.368826,-0.614430,0.500000,4.700000
2,2,0.209570,2.953449,0.039542,-0.975216,0.500000,4.700000
3,3,-2.243494,2.467803,0.710465,-0.453927,0.500000,4.700000
4,4,-3.644008,0.088662,0.717752,0.144327,0.500000,4.700000
5,5,-2.316899,-2.269839,0.527337,0.585604,0.500000,4.700000
6,6,0.108970,-2.785285,0.111305,1.054372,0.500000,4.700000
7,7,2.258394,-2.740295,-0.784566,0.491285,0.500000,4.700000
0,0,3.342231,-0.200801,-0.727142,-0.223417,0.500000,4.800000
1,1,2.591927,2.640834,-0.358006,-0.664610,0.500000,4.800000
2,2,0.212563,2.866816,0.029924,-0.866336,0.500000,4.800000
3,3,-2.173746,2.420969,0.697476,-0.468341,0.500000,4.800000
4,4,-3.565443,0.103008,0.785643,0.143458,0.500000,4.800000
5,5,-2.269583,-2.201976,0.473164,0.678631,0.500000,4.800000
6,6,0.106914,-2.687499,-0.020563,0.977864,0.500000,4.800000
7,7,2.178871,-2.691317,-0.795228,0.489774,0.500000,4.800000
0,0,3.260167,-0.222050,-0.820643,-0.212482,0.500000,4.900000
1,1,2.551839,2.570806,-0.400879,-0.700284,0.500000,4.900000
2,2,0.228512,2.776458,0.159498,-0.903572,0.500000,4.900000
3,3,-2.112154,2.380388,0.615915,-0.405811,0.500000,4.900000
