id,gid,x,y,v_x,v_y,radius,time
0,0,-1.120032,-1.818929,1.295147,0.102814,0.750000,7.200000
1,0,-1.120032,1.818929,1.295147,-0.102814,0.750000,7.200000
2,1,-7.403155,0.000000,-1.298987,0.000000,0.750000,7.200000
0,0,-0.990505,-1.808607,1.295270,0.103222,0.750000,7.300000
1,0,-0.990505,1.808607,1.295270,-0.103222,0.750000,7.300000
2,1,-7.533074,0.000000,-1.299189,0.000000,0.750000,7.300000
0,0,-0.860968,-1.798251,1.295369,0.103553,0.750000,7.400000
1,0,-0.860968,1.798251,1.295369,-0.103553,0.750000,7.400000
2,1,-7.663009,0.000000,-1.299352,0.000000,0.750000,7.400000
0,0,-0.731423,-1.787869,1.295447,0.103821,0.750000,7.500000
1,0,-0.731423,1.787869,1.295447,-0.103821,0.750000,7.500000
2,1,-7.792957,0.000000,-1.299481,0.000000,0.750000,7.500000
0,0,-0.601872,-1.777466,1.295510,0.104038,0.750000,7.600000
1,0,-0.601872,1.777466,1.295510,-0.104038,0.750000,7.600000
2,1,-7.922915,0.000000,-1.299585,0.000000,0.750000,7.600000
0,0,-0.472316,-1.767044,1.295560,0.104214,0.750000,7.700000
1,0,-0.472316,1.767044,1.295560,-0.104214,0.750000,7.700000
2,1,-8.052882,0.000000,-1.299668,0.000000,0.750000,7.700000
0,0,-0.342756,-1.756609,1.295600,0.104357,0.750000,7.800000
1,0,-0.342756,1.756609,1.295600,-0.104357,0.750000,7.800000
2,1,-8.182856,0.000000,-1.299734,0.000000,0.750000,7.800000
0,0,-0.213193,-1.746161,1.295631,0.104472,0.750000,7.900000
1,0,-0.213193,1.746161,1.295631,-0.104472,0.750000,7.900000
2,1,-8.312834,0.000000,-1.299788,0.000000,0.750000,7.900000
0,0,-0.083627,-1.735705,1.295656,0.104566,0.750000,8.000000
1,0,-0.083627,1.735705,1.295656,-0.104566,0.750000,8.000000
2,1,-8.442817,0.000000,-1.299830,0.000000,0.750000,8.000000
0,0,0.045940,-1.725240,1.295677,0.104642,0.750000,8.100000
1,0,0.045940,1.725240,1.295677,-0.104642,0.750000,8.100000
2,1,-8.572804,0.000000,-1.299864,0.000000,0.750000,8.100000
0,0,0.175510,-1.714770,1.295693,0.104704,0.750000,8.200000
1,0,0.175510,1.714770,1.295693,-0.104704,0.750000,8.200000
2,1,-8.702793,0.000000,-1.299891,0.000000,0.750000,8.200000
0,0,0.305080,-1.704295,1.295705,0.104754,0.750000,8.300000
1,0,0.305080,1.704295,1.295705,-0.104754,0.750000,8.300000
2,1,-8.832784,0.000000,-1.299913,0.000000,0.750000,8.300000
0,0,0.434652,-1.693815,1.295716,0.104795,0.750000,8.400000
1,0,0.434652,1.693815,1.295716,-0.104795,0.750000,8.400000
2,1,-8.962777,0.000000,-1.299930,0.000000,0.750000,8.400000
0,0,0.564224,-1.683332,1.295724,0.104828,0.750000,8.500000
1,0,0.564224,1.683332,1.295724,-0.104828,0.750000,8.500000
2,1,-9.092772,0.000000,-1.299944,0.000000,0.750000,8.500000
0,0,0.693797,-1.672847,1.295730,0.104854,0.750000,8.600000
1,0,0.693797,1.672847,1.295730,-0.104854,0.750000,8.600000
2,1,-9.222767,0.000000,-1.299955,0.000000,0.750000,8.600000
0,0,0.823371,-1.662359,1.295735,0.104876,0.750000,8.700000
1,0,0.823371,1.662359,1.295735,-0.104876,0.750000,8.700000
2,1,-9.352764,0.000000,-1.299964,0.000000,0.750000,8.700000
0,0,0.952945,-1.651870,1.295739,0.104894,0.750000,8.800000
1,0,0.952945,1.651870,1.295739,-0.104894,0.750000,8.800000
2,1,-9.482761,0.000000,-1.299971,0.000000,0.750000,8.800000
0,0,1.082519,-1.641379,1.295742,0.104908,0.750000,8.900000
1,0,1.082519,1.641379,1.295742,-0.104908,0.750000,8.900000
2,1,-9.612759,0.000000,-1.299977,0.000000,0.750000,8.900000
0,0,1.212093,-1.630887,1.295745,0.104920,0.750000,9.000000
1,0,1.212093,1.630887,1.295745,-0.104920,0.750000,9.000000
2,1,-9.742757,0.000000,-1.299982,0.000000,0.750000,9.000000
0,0,1.341668,-1.620394,1.295747,0.104929,0.750000,9.100000
1,0,1.341668,1.620394,1.295747,-0.104929,0.750000,9.100000
2,1,-9.872755,0.000000,-1.299985,0.000000,0.750000,9.100000
0,0,1.471243,-1.609901,1.295749,0.104937,0.750000,9.200000
1,0,1.471243,1.609901,1.295749,-0.104937,0.750000,9.200000
2,1,-10.002754,0.000000,-1.299988,0.000000,0.750000,9.200000
0,0,1.600818,-1.599406,1.295750,0.104943,0.750000,9.300000
1,0,1.600818,1.599406,1.295750,-0.104943,0.750000,9.300000
2,1,-10.132753,0.000000,-1.299991,0.000000,0.750000,9.300000
0,0,1.730393,-1.588911,1.295751,0.104948,0.750000,9.400000
1,0,1.730393,1.588911,1.295751,-0.104948,0.750000,9.400000
2,1,-10.262752,0.000000,-1.299993,0.000000,0.750000,9.400000
0,0,1.859968,-1.578416,1.295752,0.104953,0.750000,9.500000
1,0,1.859968,1.578416,1.295752,-0.104953,0.750000,9.500000
2,1,-10.392752,0.000000,-1.299994,0.000000,0.750000,9.500000
0,0,1.989543,-1.567921,1.295753,0.104956,0.750000,9.600000
1,0,1.989543,1.567921,1.295753,-0.104956,0.750000,9.600000
2,1,-10.522751,0.000000,-1.299995,0.000000,0.750000,9.600000
0,0,2.119119,-1.557425,1.295753,0.104959,0.750000,9.700000
1,0,2.119119,1.557425,1.295753,-0.104959,0.750000,9.700000
2,1,-10.652751,0.000000,-1.299996,0.000000,0.750000,9.700000
0,0,2.248694,-1.546929,1.295753,0.104961,0.750000,9.800000
1,0,2.248694,1.546929,1.295753,-0.104961,0.750000,9.800000
2,1,-10.782751,0.000000,-1.299997,0.000000,0.750000,9.800000
0,0,2.378270,-1.536432,1.295754,0.104963,0.750000,9.900000
1,0,2.378270,1.536432,1.295754,-0.104963,0.750000,9.900000
2,1,-10.912750,0.000000,-1.299998,0.000000,0.750000,9.900000
0,0,2.507845,-1.525936,1.295754,0.104964,0.750000,10.000000
1,0,2.507845,1.525936,1.295754,-0.104964,0.750000,10.000000
2,1,-11.042750,0.000000,-1.299998,0.000000,0.750000,10.000000
0,0,2.637420,-1.515439,1.295754,0.104965,0.750000,10.100000
1,0,2.637420,1.515439,1.295754,-0.104965,0.750000,10.100000
2,1,-11.172750,0.000000,-1.299998,0.000000,0.750000,10.100000
0,0,2.766996,-1.504943,1.295754,0.104966,0.750000,10.200000
1,0,2.766996,1.504943,1.295754,-0.104966,0.750000,10.200000
2,1,-11.302750,0.000000,-1.299999,0.000000,0.750000,10.200000
0,0,2.896571,-1.494446,1.295755,0.104967,0.750000,10.300000
1,0,2.896571,1.494446,1.295755,-0.104967,0.750000,10.300000
2,1,-11.432750,0.000000,-1.299999,0.000000,0.750000,10.300000
0,0,3.026147,-1.483949,1.295755,0.104968,0.750000,10.400000
1,0,3.026147,1.483949,1.295755,-0.104968,0.750000,10.400000
2,1,-11.562750,0.000000,-1.299999,0.000000,0.750000,10.400000
0,0,3.155722,-1.473452,1.295755,0.104968,0.750000,10.500000
1,0,3.155722,1.473452,1.295755,-0.104968,0.750000,10.500000
2,1,-11.692750,0.000000,-1.299999,0.000000,0.750000,10.500000
0,0,3.285298,-1.462956,1.295755,0.104969,0.750000,10.600000
1,0,3.285298,1.462956,1.295755,-0.104969,0.750000,10.600000
2,1,-11.822750,0.000000,-1.299999,0.000000,0.750000,10.600000
0,0,3.414873,-1.452459,1.295755,0.104969,0.750000,10.700000
1,0,3.414873,1.452459,1.295755,-0.104969,0.750000,10.700000
2,1,-11.952750,0.000000,-1.300000,0.000000,0.750000,10.700000
0,0,3.544449,-1.441962,1.295755,0.104969,0.750000,10.800000
1,0,3.544449,1.441962,1.295755,-0.104969,0.750000,10.800000
2,1,-12.082750,0.000000,-1.300000,0.000000,0.750000,10.800000
0,0,3.674024,-1.431465,1.295755,0.104969,0.750000,10.900000
1,0,3.674024,1.431465,1.295755,-0.104969,0.750000,10.900000
2,1,-12.212750,0.000000,-1.300000,0.000000,0.750000,10.900000
0,0,3.803600,-1.420968,1.295755,0.104969,0.750000,11.000000
1,0,3.803600,1.420968,1.295755,-0.104969,0.750000,11.000000
2,1,-12.342750,0.000000,-1.300000,0.000000,0.750000,11.000000
0,0,3.933175,-1.410471,1.295755,0.104969,0.750000,11.100000
1,0,3.933175,1.410471,1.295755,-0.104969,0.750000,11.100000
2,1,-12.472750,0.000000,-1.300000,0.000000,0.750000,11.100000
